Run,Reward,Success,Elimination
1114,-0.29,False,False
1115,-78.02,False,False
1116,-5.11,False,False
1117,-33.14,False,False
1118,-39.81,False,False
1119,-76.6,False,False
1120,-56.6,False,False
1121,-75.28,False,False
1122,-41.14,False,False
1123,-103.36,False,False
1124,-73.04,False,False
1125,-61.41,False,False
1126,-15.9,False,False
1127,-38.53,False,False
1128,6.31,True,False
1129,-19.72,False,False
1130,-60.33,False,False
1131,-42.74,False,False
1132,-38.44,False,False
1133,-21.03,False,False
1134,-9.53,False,False
1135,-24.17,False,False
1136,-97.65,False,False
1137,-54.87,False,False
1138,-65.53,False,False
1139,-57.89,False,False
1140,-60.01,False,False
1141,14.99,True,False
1142,-44.69,False,False
1143,-43.19,False,False
1144,-51.61,False,False
1145,-25.93,False,False
1146,-38.44,False,False
1147,-14.72,False,False
1148,-69.77,False,False
1149,87.03,True,False
1150,-24.19,False,False
1151,-35.0,False,False
1152,-10.41,False,False
1153,-108.62,False,False
1154,-50.06,False,False
1155,-75.32,False,False
1156,-52.99,False,False
1157,114.6,True,False
1158,-13.33,False,False
1159,-87.17,False,False
1160,-79.1,False,False
1161,26.89,True,False
1162,-94.95,False,False
1163,-42.12,False,False
1164,-59.26,False,False
1165,-30.31,False,False
1166,80.76,True,False
1167,-43.38,False,False
1168,-40.39,False,False
1169,-37.52,False,False
1170,-38.35,False,False
1171,80.25,True,False
1172,-15.34,False,False
1173,-80.52,False,False
1174,-24.44,False,False
1175,-36.05,False,False
1176,-64.83,False,False
1177,-55.78,False,False
1178,-36.0,False,False
1179,32.32,True,False
1180,146.69,True,False
1181,-35.0,False,False
1182,1.52,True,False
1183,-12.99,False,False
1184,-64.42,False,False
1185,-53.74,False,False
1186,132.14,True,False
1187,157.48,True,False
1188,-114.78,False,False
1189,-63.82,False,False
1190,-31.57,False,False
1191,-29.38,False,False
1192,113.63,True,False
1193,-44.86,False,False
1194,-50.85,False,False
1195,-74.66,False,False
1196,-69.79,False,False
1197,-127.78,False,False
1198,-53.55,False,False
1199,-98.8,False,False
1200,-63.28,False,False
1201,-42.51,False,False
1202,-54.99,False,False
1203,5.75,True,False
1204,-18.59,False,False
1205,83.03,True,False
1206,-62.62,False,False
1207,88.97,True,False
1208,-28.64,False,False
1209,-115.02,False,False
1210,-67.87,False,False
1211,-22.51,False,False
1212,-38.16,False,False
1213,-108.94,False,False
1214,-18.01,False,False
1215,-68.83,False,False
1216,-37.91,False,False
1217,-70.45,False,False
1218,-136.64,False,False
1219,-45.74,False,False
1220,-4.84,False,False
1221,-35.0,False,False
1222,-44.62,False,False
